Id,Label
5796,57
5797,96
5798,16
5799,94
5800,44
5801,11
5802,81
5803,69
5804,84
5805,69
5806,94
5807,13
5808,38
5809,69
5810,91
5811,07
5812,92
5813,64
5814,72
5815,86
5816,92
5817,10
5818,36
5819,18
5820,31
5821,57
5822,69
5823,25
5824,39
5825,29
5826,44
5827,22
5828,09
5829,90
5830,22
5831,25
5832,34
5833,58
5834,51
5835,89
5836,77
5837,01
5838,17
5839,48
5840,80
5841,68
5842,53
5843,09
5844,37
5845,87
5846,28
5847,74
5848,57
5849,55
5850,07
5851,87
5852,62
5853,38
5854,72
5855,49
5856,37
5857,76
5858,92
5859,63
5860,19
5861,74
5862,73
5863,26
5864,95
5865,22
5866,23
5867,32
5868,37
5869,65
5870,15
5871,36
5872,36
5873,91
5874,94
5875,14
5876,51
5877,69
5878,15
5879,00
5880,63
5881,99
5882,86
5883,06
5884,66
5885,21
5886,41
5887,00
5888,12
5889,64
5890,64
5891,06
5892,60
5893,66
5894,63
5895,80
5896,03
5897,76
5898,26
5899,39
5900,20
5901,80
5902,21
5903,52
5904,95
5905,17
5906,54
5907,81
5908,25
5909,64
5910,02
5911,48
5912,44
5913,48
5914,58
5915,40
5916,63
5917,87
5918,08
5919,58
5920,17
5921,80
5922,53
5923,41
5924,03
5925,60
5926,49
5927,17
5928,16
5929,00
5930,11
5931,95
5932,45
5933,69
5934,71
5935,01
5936,89
5937,40
5938,36
5939,65
5940,40
5941,60
5942,46
5943,90
5944,62
5945,20
5946,99
5947,90
5948,63
5949,06
5950,98
5951,11
5952,50
5953,58
5954,68
5955,18
5956,18
5957,06
5958,25
5959,74
5960,18
5961,44
5962,40
5963,27
5964,14
5965,91
5966,19
5967,56
5968,65
5969,30
5970,65
5971,70
5972,72
5973,14
5974,54
5975,33
5976,19
5977,40
5978,19
5979,60
5980,15
5981,93
5982,39
5983,13
5984,07
5985,67
5986,68
5987,65
5988,17
5989,65
5990,71
5991,35
5992,57
5993,24
5994,73
5995,19
5996,92
5997,59
5998,70
5999,34
6000,34
6001,81
6002,66
6003,58
6004,91
6005,31
6006,58
6007,09
6008,55
6009,61
6010,38
6011,61
6012,13
6013,17
6014,84
6015,25
6016,17
6017,18
6018,54
6019,94
6020,38
6021,96
6022,81
6023,40
6024,97
6025,57
6026,70
6027,86
6028,03
6029,57
6030,61
6031,79
6032,05
6033,07
6034,58
6035,70
6036,92
6037,73
6038,07
6039,82
6040,55
6041,23
6042,52
6043,46
6044,90
6045,88
6046,32
6047,17
6048,81
6049,73
6050,51
6051,59
6052,90
6053,75
6054,63
6055,43
6056,50
6057,07
6058,67
6059,81
6060,98
6061,02
6062,33
6063,46
6064,59
6065,25
6066,30
6067,92
6068,35
6069,03
6070,04
6071,61
6072,76
6073,12
6074,69
6075,60
6076,72
6077,18
6078,20
6079,13
6080,22
6081,03
6082,56
6083,14
6084,41
6085,38
6086,78
6087,42
6088,75
6089,39
6090,74
6091,88
6092,09
6093,07
6094,40
6095,98
6096,40
6097,94
6098,94
6099,61
6100,87
6101,19
6102,87
6103,91
6104,49
6105,16
6106,43
6107,72
6108,43
6109,05
6110,31
6111,83
6112,40
6113,76
6114,70
6115,72
6116,67
6117,43
6118,83
6119,24
6120,41
6121,60
6122,76
6123,39
6124,31
6125,68
6126,49
6127,44
6128,28
6129,51
6130,74
6131,22
6132,52
6133,14
6134,94
6135,78
6136,65
6137,21
6138,36
6139,93
6140,97
6141,15
6142,51
6143,96
6144,08
6145,71
6146,23
6147,42
6148,36
6149,61
6150,77
6151,34
6152,98
6153,24
6154,76
6155,23
6156,82
6157,86
6158,37
6159,31
6160,67
6161,61
6162,87
6163,30
6164,14
6165,00
6166,24
6167,61
6168,21
6169,49
6170,59
6171,92
6172,90
6173,57
6174,11
6175,67
6176,14
6177,91
6178,64
6179,02
6180,85
6181,63
6182,41
6183,06
6184,02
6185,54
6186,09
6187,82
6188,41
6189,10
6190,17
6191,23
6192,93
6193,30
6194,54
6195,98
6196,02
6197,41
6198,29
6199,78
6200,45
6201,98
6202,76
6203,78
6204,38
6205,35
6206,21
6207,95
6208,93
6209,38
6210,70
6211,57
6212,28
6213,71
6214,40
6215,65
6216,10
6217,69
6218,27
6219,81
6220,93
6221,99
6222,22
6223,22
6224,59
6225,97
6226,38
6227,76
6228,65
6229,04
6230,96
6231,69
6232,30
6233,51
6234,80
6235,01
6236,77
6237,87
6238,82
6239,91
6240,45
6241,80
6242,37
6243,57
6244,00
6245,57
6246,10
6247,19
6248,69
6249,50
6250,35
6251,28
6252,03
6253,56
6254,51
6255,05
6256,43
6257,52
6258,67
6259,56
6260,44
6261,90
6262,75
6263,73
6264,62
6265,33
6266,65
6267,13
6268,58
6269,76
6270,30
6271,70
6272,06
6273,10
6274,23
6275,30
6276,88
6277,66
6278,51
6279,91
6280,74
6281,86
6282,80
6283,36
6284,18
6285,43
6286,23
6287,71
6288,99
6289,89
6290,10
6291,31
6292,63
6293,20
6294,20
6295,68
6296,66
6297,11
6298,40
6299,62
6300,28
6301,90
6302,90
6303,65
6304,98
6305,47
6306,81
6307,34
6308,18
6309,87
6310,28
6311,54
6312,31
6313,04
6314,41
6315,38
6316,55
6317,86
6318,77
6319,04
6320,78
6321,14
6322,60
6323,48
6324,23
6325,92
6326,63
6327,18
6328,55
6329,00
6330,66
6331,18
6332,77
6333,30
6334,54
6335,09
6336,85
6337,36
6338,52
6339,08
6340,93
6341,91
6342,78
6343,54
6344,18
6345,80
6346,13
6347,22
6348,78
6349,49
6350,69
6351,53
6352,44
6353,62
6354,27
6355,51
6356,02
6357,85
6358,25
6359,16
6360,31
6361,90
6362,41
6363,75
6364,24
6365,60
6366,35
6367,86
6368,15
6369,46
6370,29
6371,56
6372,67
6373,54
6374,54
6375,16
6376,87
6377,63
6378,27
6379,31
6380,83
6381,84
6382,06
6383,33
6384,71
6385,09
6386,97
6387,91
6388,38
6389,88
6390,94
6391,70
6392,47
6393,40
6394,54
6395,70
6396,81
6397,75
6398,53
6399,16
6400,99
6401,10
6402,81
6403,28
6404,22
6405,44
6406,91
6407,14
6408,01
6409,27
6410,22
6411,52
6412,25
6413,37
6414,69
6415,68
6416,08
6417,49
6418,59
6419,60
6420,49
6421,15
6422,01
6423,07
6424,65
6425,16
6426,87
6427,15
6428,00
6429,24
6430,47
6431,40
6432,55
6433,34
6434,90
6435,41
6436,26
6437,45
6438,58
6439,97
6440,28
6441,48
6442,99
6443,64
6444,96
6445,79
6446,42
6447,91
6448,88
6449,47
6450,32
6451,69
6452,38
6453,82
6454,00
6455,87
6456,83
6457,93
6458,96
6459,51
6460,23
6461,58
6462,71
6463,08
6464,80
6465,10
6466,09
6467,73
6468,17
6469,07
6470,38
6471,66
6472,76
6473,33
6474,81
6475,84
6476,30
6477,60
6478,86
6479,55
6480,91
6481,92
6482,30
6483,25
6484,65
6485,07
6486,50
6487,10
6488,23
6489,88
6490,25
6491,58
6492,16
6493,39
6494,97
6495,12
6496,63
6497,61
6498,11
6499,62
6500,11
6501,14
6502,26
6503,93
6504,19
6505,45
6506,36
6507,77
6508,05
6509,58
6510,70
6511,72
6512,24
6513,73
6514,30
6515,77
6516,99
6517,73
6518,07
6519,73
6520,97
6521,47
6522,46
6523,59
6524,79
6525,23
6526,90
6527,78
6528,86
6529,14
6530,81
6531,44
6532,12
6533,21
6534,77
6535,63
6536,98
6537,59
6538,75
6539,08
6540,20
6541,68
6542,20
6543,02
6544,72
6545,53
6546,97
6547,75
6548,67
6549,71
6550,07
6551,90
6552,53
6553,97
6554,81
6555,26
6556,34
6557,22
6558,40
6559,21
6560,88
6561,40
6562,22
6563,11
6564,34
6565,91
6566,83
6567,70
6568,94
6569,41
6570,00
6571,83
6572,10
6573,25
6574,86
6575,99
6576,71
6577,63
6578,20
6579,09
6580,79
6581,44
6582,40
6583,55
6584,56
6585,70
6586,16
6587,23
6588,43
6589,06
6590,93
6591,87
6592,78
6593,35
6594,46
6595,74
6596,19
6597,22
6598,82
6599,50
6600,09
6601,36
6602,36
6603,25
6604,56
6605,17
6606,89
6607,92
6608,01
6609,12
6610,02
6611,12
6612,22
6613,80
6614,00
6615,07
6616,88
6617,52
6618,46
6619,85
6620,36
6621,75
6622,34
6623,69
6624,13
6625,72
6626,88
6627,83
6628,06
6629,58
6630,27
6631,26
6632,79
6633,91
6634,30
6635,06
6636,62
6637,93
6638,24
6639,69
6640,50
6641,38
6642,72
6643,00
6644,21
6645,64
6646,21
6647,19
6648,76
6649,38
6650,57
6651,55
6652,09
6653,43
6654,20
6655,20
6656,66
6657,25
6658,09
6659,31
6660,46
6661,37
6662,82
6663,69
6664,50
6665,91
6666,01
6667,94
6668,72
6669,30
6670,04
6671,28
6672,81
6673,08
6674,27
6675,88
6676,63
6677,95
6678,28
6679,07
6680,04
6681,13
6682,33
6683,07
6684,52
6685,22
6686,06
6687,51
6688,92
6689,90
6690,73
6691,65
6692,58
6693,72
6694,60
6695,86
6696,42
6697,10
6698,69
6699,99
6700,75
6701,42
6702,39
6703,48
6704,02
6705,68
6706,17
6707,28
6708,61
6709,75
6710,88
6711,36
6712,09
6713,21
6714,62
6715,68
6716,93
6717,74
6718,94
6719,97
6720,75
6721,18
6722,33
6723,67
6724,37
6725,04
6726,58
6727,04
6728,76
6729,63
6730,64
6731,09
6732,55
6733,39
6734,17
6735,28
6736,80
6737,36
6738,86
6739,71
6740,39
6741,07
6742,11
6743,79
6744,56
6745,98
6746,72
6747,66
6748,07
6749,77
6750,22
6751,25
6752,84
6753,39
6754,18
6755,42
6756,44
6757,25
6758,34
6759,75
6760,09
6761,11
6762,69
6763,43
6764,48
6765,90
6766,73
6767,55
6768,09
6769,15
6770,63
6771,87
6772,76
6773,43
6774,18
6775,69
6776,22
6777,73
6778,63
6779,55
6780,04
6781,61
6782,38
6783,65
6784,50
6785,63
6786,11
6787,51
6788,90
6789,31
6790,49
6791,10
6792,46
6793,39
6794,20
6795,04
6796,58
6797,32
6798,12
6799,71
6800,13
6801,13
6802,18
6803,56
6804,10
6805,24
6806,94
6807,74
6808,46
6809,38
6810,78
6811,96
6812,05
6813,67
6814,00
6815,84
6816,07
6817,92
6818,59
6819,16
6820,39
6821,26
6822,91
6823,59
6824,52
6825,63
6826,09
6827,86
6828,29
6829,04
6830,38
6831,56
6832,92
6833,64
6834,18
6835,29
6836,71
6837,71
6838,89
6839,34
6840,10
6841,24
6842,84
6843,58
6844,80
6845,64
6846,16
6847,77
6848,65
6849,41
6850,40
6851,17
6852,12
6853,24
6854,49
6855,06
6856,63
6857,24
6858,67
6859,47
6860,34
6861,77
6862,98
6863,78
6864,03
6865,16
6866,86
6867,72
6868,13
6869,02
6870,37
6871,13
6872,65
6873,54
6874,65
6875,25
6876,84
6877,60
6878,83
6879,66
6880,72
6881,27
6882,73
6883,88
6884,44
6885,86
6886,27
6887,49
6888,25
6889,72
6890,46
6891,97
6892,44
6893,48
6894,49
6895,41
6896,08
6897,01
6898,10
6899,24
6900,11
6901,37
6902,45
6903,27
6904,13
6905,42
6906,42
6907,36
6908,59
6909,18
6910,95
6911,17
6912,75
6913,12
6914,82
6915,86
6916,53
6917,42
6918,26
6919,73
6920,79
6921,55
6922,77
6923,37
6924,28
6925,71
6926,71
6927,20
6928,76
6929,49
6930,21
6931,62
6932,56
6933,54
6934,55
6935,84
6936,66
6937,81
6938,02
6939,66
6940,95
6941,70
6942,17
6943,50
6944,04
6945,58
6946,44
6947,23
6948,31
6949,41
6950,83
6951,29
6952,94
6953,13
6954,84
6955,20
6956,20
6957,03
6958,71
6959,50
6960,94
6961,14
6962,29
6963,39
6964,87
6965,41
6966,32
6967,11
6968,31
6969,35
6970,34
6971,40
6972,97
6973,69
6974,72
6975,04
6976,83
6977,72
6978,85
6979,07
6980,08
6981,31
6982,33
6983,62
6984,15
6985,82
6986,41
6987,71
6988,69
6989,21
6990,02
6991,65
6992,71
6993,40
6994,16
6995,15
6996,65
6997,27
6998,35
6999,22
7000,04
7001,50
7002,85
7003,14
7004,95
7005,08
7006,69
7007,12
7008,73
7009,39
7010,15
7011,31
7012,22
7013,91
7014,56
7015,67
7016,14
7017,29
7018,60
7019,03
7020,78
7021,23
7022,98
7023,72
7024,22
7025,06
7026,39
7027,49
7028,39
7029,46
7030,32
7031,44
7032,34
7033,30
7034,68
7035,53
7036,89
7037,83
7038,61
7039,78
7040,79
7041,66
7042,19
7043,97
7044,74
7045,59
7046,71
7047,05
7048,64
7049,26
7050,85
7051,86
7052,14
7053,43
7054,25
7055,52
7056,90
7057,54
7058,77
7059,91
7060,14
7061,82
7062,01
7063,57
7064,84
7065,68
7066,25
7067,40
7068,17
7069,30
7070,61
7071,37
7072,68
7073,89
7074,95
7075,76
7076,18
7077,58
7078,77
7079,24
7080,53
7081,16
7082,91
7083,07
7084,13
7085,76
7086,54
7087,23
7088,48
7089,85
7090,30
7091,33
7092,29
7093,41
7094,79
7095,58
7096,46
7097,72
7098,52
7099,13
7100,43
7101,57
7102,58
7103,22
7104,48
7105,93
7106,59
7107,98
7108,08
7109,92
7110,55
7111,29
7112,31
7113,81
7114,69
7115,20
7116,31
7117,04
7118,61
7119,50
7120,63
7121,01
7122,80
7123,38
7124,21
7125,67
7126,15
7127,58
7128,08
7129,22
7130,78
7131,58
7132,01
7133,56
7134,16
7135,31
7136,07
7137,79
7138,76
7139,99
7140,89
7141,34
7142,30
7143,06
7144,47
7145,28
7146,36
7147,17
7148,94
7149,87
7150,43
7151,68
7152,20
7153,57
7154,91
7155,93
7156,86
7157,90
7158,68
7159,06
7160,10
7161,39
7162,63
7163,43
7164,43
7165,36
7166,74
7167,43
7168,72
7169,19
7170,25
7171,10
7172,37
7173,37
7174,89
7175,12
7176,62
7177,25
7178,39
7179,95
7180,13
7181,55
7182,35
7183,56
7184,29
7185,80
7186,52
7187,23
7188,57
7189,24
7190,14
7191,73
7192,79
7193,47
7194,82
7195,82
7196,72
7197,87
7198,46
7199,38
7200,16
7201,39
7202,71
7203,40
7204,08
7205,33
7206,54
7207,23
7208,41
7209,84
7210,90
7211,25
7212,23
7213,12
7214,67
7215,63
7216,46
7217,64
7218,74
7219,03
7220,61
7221,50
7222,75
7223,19
7224,48
7225,18
7226,61
7227,54
7228,61
7229,54
7230,21
7231,40
7232,84
7233,87
7234,13
7235,83
7236,41
7237,18
7238,61
7239,73
7240,02
7241,22
7242,91
7243,19
7244,44
7245,97
7246,68
7247,32
7248,75
7249,10
7250,74
7251,08
7252,48
7253,28
7254,67
7255,94
7256,76
7257,64
7258,25
7259,73
7260,16
7261,06
7262,49
7263,21
7264,18
7265,74
7266,50
7267,59
7268,37
7269,30
7270,04
7271,63
7272,54
7273,71
7274,84
7275,86
7276,36
7277,28
7278,05
7279,01
7280,01
7281,21
7282,13
7283,76
7284,27
7285,28
7286,44
7287,73
7288,11
7289,79
7290,43
7291,92
7292,31
7293,56
7294,46
7295,20
7296,20
7297,41
7298,80
7299,05
7300,32
7301,32
7302,18
7303,99
7304,04
7305,62
7306,61
7307,76
7308,27
7309,76
7310,05
7311,34
7312,06
7313,81
7314,53
7315,02
7316,11
7317,96
7318,49
7319,88
7320,53
7321,71
7322,15
7323,80
7324,97
7325,13
7326,32
7327,85
7328,90
7329,78
7330,77
7331,27
7332,24
7333,63
7334,55
7335,86
7336,49
7337,90
7338,40
7339,72
7340,74
7341,61
7342,13
7343,70
7344,71
7345,55
7346,00
7347,26
7348,04
7349,57
7350,69
7351,83
7352,38
7353,11
7354,17
7355,85
7356,87
7357,14
7358,22
7359,28
7360,91
7361,55
7362,71
7363,39
7364,04
7365,66
7366,64
7367,26
7368,54
7369,87
7370,34
7371,72
7372,94
7373,75
7374,32
7375,15
7376,94
7377,68
7378,63
7379,17
7380,09
7381,17
7382,71
7383,48
7384,48
7385,02
7386,71
7387,08
7388,64
7389,61
7390,77
7391,43
7392,53
7393,13
7394,18
7395,08
7396,31
7397,00
7398,13
7399,36
7400,16
7401,71
7402,17
7403,10
7404,97
7405,63
7406,80
7407,04
7408,32
7409,51
7410,36
7411,89
7412,27
7413,27
7414,79
7415,78
7416,20
7417,84
7418,92
7419,01
7420,54
7421,30
7422,56
7423,06
7424,31
7425,57
7426,98
7427,13
7428,01
7429,98
7430,77
7431,25
7432,43
7433,59
7434,64
7435,38
7436,87
7437,14
7438,86
7439,91
7440,07
7441,78
7442,31
7443,98
7444,76
7445,12
7446,57
7447,04
7448,17
7449,88
7450,79
7451,34
7452,60
7453,02
7454,05
7455,86
7456,23
7457,01
7458,60
7459,47
7460,16
7461,59
7462,50
7463,39
7464,97
7465,08
7466,31
7467,28
7468,15
7469,69
7470,36
7471,61
7472,78
7473,37
7474,58
7475,40
7476,92
7477,77
7478,73
7479,77
7480,58
7481,00
7482,78
7483,80
7484,13
7485,60
7486,51
7487,36
7488,97
7489,73
7490,24
7491,73
7492,98
7493,65
7494,88
7495,90
7496,53
7497,50
7498,31
7499,64
7500,13
7501,70
7502,94
7503,69
7504,00
7505,02
7506,16
7507,79
7508,88
7509,38
7510,69
7511,83
7512,96
7513,55
7514,98
7515,23
7516,87
7517,13
7518,30
7519,31
7520,91
7521,29
7522,67
7523,98
7524,01
7525,50
7526,71
7527,26
7528,49
7529,33
7530,79
7531,95
7532,61
7533,24
7534,05
7535,01
7536,52
7537,67
7538,09
7539,26
7540,84
7541,19
7542,79
7543,06
7544,74
7545,54
7546,64
7547,61
7548,16
7549,40
7550,63
7551,72
7552,15
7553,52
7554,45
7555,62
7556,08
7557,51
7558,82
7559,90
7560,27
7561,85
7562,64
7563,38
7564,39
7565,37
7566,08
7567,99
7568,72
7569,46
7570,38
7571,07
7572,68
7573,92
7574,41
7575,47
7576,67
7577,31
7578,31
7579,93
7580,48
7581,67
7582,79
7583,27
7584,97
7585,98
7586,13
7587,01
7588,16
7589,68
7590,41
7591,01
7592,95
7593,75
7594,39
7595,90
7596,74
7597,93
7598,83
7599,73
7600,42
7601,32
7602,32
7603,27
7604,81
7605,08
7606,29
7607,46
7608,32
7609,26
7610,25
7611,78
7612,05
7613,72
7614,03
7615,35
7616,25
7617,54
7618,63
7619,17
7620,44
7621,71
7622,44
7623,80
7624,93
7625,34
7626,56
7627,25
7628,28
7629,31
7630,32
7631,02
7632,70
7633,31
7634,13
7635,99
7636,67
7637,61
7638,28
7639,26
7640,68
7641,40
7642,37
7643,48
7644,71
7645,39
7646,37
7647,04
7648,69
7649,23
7650,14
7651,05
7652,59
7653,23
7654,39
7655,58
7656,23
7657,91
7658,20
7659,56
7660,66
7661,13
7662,67
7663,58
7664,16
7665,92
7666,38
7667,51
7668,74
7669,43
7670,72
7671,68
7672,73
7673,81
7674,02
7675,86
7676,51
7677,37
7678,25
7679,42
7680,19
7681,70
7682,70
7683,76
7684,44
7685,24
7686,74
7687,59
7688,49
7689,04
7690,67
7691,96
7692,35
7693,02
7694,37
7695,57
7696,91
7697,51
7698,95
7699,67
7700,95
7701,45
7702,79
7703,60
7704,72
7705,23
7706,72
7707,51
7708,09
7709,89
7710,60
7711,76
7712,95
7713,00
7714,23
7715,16
7716,70
7717,75
7718,13
7719,76
7720,19
7721,57
7722,19
7723,46
7724,45
7725,67
7726,19
7727,66
7728,35
7729,56
7730,00
7731,27
7732,16
7733,41
7734,69
7735,84
7736,26
7737,47
7738,98
7739,71
7740,26
7741,87
7742,90
7743,50
7744,24
7745,81
7746,09
7747,09
7748,05
7749,66
7750,08
7751,00
7752,08
7753,92
7754,16
7755,47
7756,49
7757,50
7758,67
7759,32
7760,46
7761,24
7762,50
7763,41
7764,96
7765,45
7766,82
7767,97
7768,12
7769,40
7770,23
7771,23
7772,64
7773,80
7774,18
7775,16
7776,15
7777,09
7778,45
7779,64
7780,75
7781,36
7782,31
7783,41
7784,34
7785,00
7786,02
7787,90
7788,59
7789,73
7790,41
7791,33
7792,31
7793,81
7794,98
7795,13
7796,76
7797,00
7798,20
7799,82
7800,44
7801,33
7802,43
7803,57
7804,46
7805,64
7806,67
7807,10
7808,94
7809,95
7810,98
7811,04
7812,36
7813,69
7814,01
7815,69
7816,08
7817,31
7818,39
7819,86
7820,18
7821,99
7822,32
7823,66
7824,58
7825,29
7826,61
7827,05
7828,71
7829,43
7830,79
7831,19
7832,18
7833,30
7834,09
7835,46
7836,73
7837,38
7838,61
7839,52
7840,69
7841,67
7842,83
7843,52
7844,32
7845,51
7846,96
7847,22
7848,18
7849,08
7850,18
7851,77
7852,70
7853,87
7854,86
7855,96
7856,55
7857,47
7858,69
7859,00
7860,76
7861,86
7862,77
7863,75
7864,06
7865,16
7866,86
7867,38
7868,25
7869,49
7870,45
7871,98
7872,03
7873,19
7874,21
7875,73
7876,69
7877,66
7878,78
7879,23
7880,96
7881,88
7882,39
7883,78
7884,74
7885,11
7886,44
7887,14
7888,50
7889,02
7890,29
7891,06
7892,62
7893,69
7894,42
7895,51
7896,16
7897,54
7898,25
7899,55
7900,75
7901,66
7902,47
7903,83
7904,43
7905,18
7906,94
7907,75
7908,94
7909,09
7910,46
7911,62
7912,51
7913,25
7914,54
7915,98
7916,18
7917,03
7918,94
7919,17
7920,41
7921,80
7922,48
7923,92
7924,69
7925,36
7926,98
7927,17
7928,56
7929,09
7930,98
7931,42
7932,49
7933,22
7934,16
7935,44
7936,73
7937,47
7938,63
7939,57
7940,64
7941,15
7942,69
7943,43
7944,47
7945,01
7946,87
7947,58
7948,99
7949,31
7950,89
7951,49
7952,30
7953,51
7954,09
7955,62
7956,95
7957,48
7958,38
7959,62
7960,22
7961,67
7962,01
7963,86
7964,38
7965,64
7966,72
7967,67
7968,03
7969,78
7970,86
7971,69
7972,32
7973,22
7974,36
7975,51
7976,39
7977,99
7978,43
7979,26
7980,64
7981,03
7982,06
7983,85
7984,26
7985,10
7986,29
7987,42
7988,14
7989,05
7990,51
7991,07
7992,07
7993,24
7994,78
7995,28
7996,28
7997,53
7998,47
7999,02
8000,51
8001,09
8002,86
8003,15
8004,24
8005,67
8006,44
8007,53
8008,32
8009,02
8010,18
8011,39
8012,80
8013,08
8014,89
8015,67
8016,97
8017,98
8018,75
8019,14
8020,23
8021,31
8022,15
8023,34
8024,15
8025,42
8026,13
8027,03
8028,14
8029,57
8030,24
8031,33
8032,15
8033,91
8034,44
8035,31
8036,49
8037,58
8038,84
8039,43
8040,77
8041,32
8042,68
8043,85
8044,62
8045,86
8046,44
8047,72
8048,92
8049,29
8050,92
8051,06
8052,44
8053,60
8054,25
8055,39
8056,99
8057,09
8058,57
8059,29
8060,62
8061,91
8062,18
8063,14
8064,11
8065,91
8066,93
8067,99
8068,14
8069,20
8070,63
8071,13
8072,79
8073,44
8074,41
8075,87
8076,40
8077,04
8078,08
8079,56
8080,39
8081,97
8082,27
8083,93
8084,35
8085,78
8086,80
8087,92
8088,12
8089,89
8090,71
8091,31
8092,15
8093,12
8094,98
8095,59
8096,40
8097,84
8098,67
8099,22
8100,40
8101,18
8102,82
8103,28
8104,43
8105,44
8106,30
8107,25
8108,59
8109,54
8110,77
8111,89
8112,33
8113,59
8114,36
8115,97
8116,82
8117,31
8118,73
8119,80
8120,47
8121,98
8122,06
8123,65
8124,20
8125,27
8126,77
8127,39
8128,00
8129,61
8130,05
8131,11
8132,45
8133,36
8134,84
8135,32
8136,25
8137,60
8138,45
8139,09
8140,09
8141,06
8142,26
8143,07
8144,92
8145,77
8146,80
8147,24
8148,33
8149,82
8150,64
8151,41
8152,10
8153,80
8154,90
8155,30
8156,05
8157,81
8158,35
8159,28
8160,74
8161,36
8162,96
8163,42
8164,98
8165,82
8166,10
8167,75
8168,17
8169,90
8170,64
8171,84
8172,96
8173,21
8174,40
8175,90
8176,13
8177,94
8178,87
8179,64
8180,64
8181,86
8182,86
8183,95
8184,80
8185,17
8186,00
8187,33
8188,78
8189,91
8190,15
8191,59
8192,64
8193,59
8194,07
8195,13
8196,59
8197,25
8198,52
8199,09
8200,74
8201,91
8202,99
8203,47
8204,74
8205,91
8206,50
8207,68
8208,00
8209,87
8210,80
8211,23
8212,46
8213,91
8214,16
8215,29
8216,75
8217,75
8218,37
8219,44
8220,18
8221,33
8222,14
8223,48
8224,54
8225,99
8226,93
8227,42
8228,73
8229,11
8230,68
8231,94
8232,98
8233,50
8234,87
8235,15
8236,68
8237,49
8238,77
8239,27
8240,35
8241,47
8242,79
8243,47
8244,56
8245,20
8246,84
8247,98
8248,60
8249,51
8250,38
8251,81
8252,11
8253,78
8254,07
8255,21
8256,81
8257,16
8258,48
8259,37
8260,89
8261,11
8262,37
8263,44
8264,81
8265,73
8266,35
8267,20
8268,50
8269,44
8270,31
8271,51
8272,54
8273,15
8274,21
8275,30
8276,29
8277,36
8278,00
8279,75
8280,98
8281,34
8282,42
8283,43
8284,34
8285,10
8286,53
8287,42
8288,61
8289,49
8290,79
8291,39
8292,98
8293,94
8294,72
8295,56
8296,79
8297,15
8298,37
8299,93
8300,43
8301,51
8302,73
8303,61
8304,65
8305,67
8306,01
8307,95
8308,30
8309,20
8310,46
8311,30
8312,82
8313,18
8314,71
8315,86
8316,87
8317,14
8318,29
8319,88
8320,33
8321,07
8322,37
8323,51
8324,03
8325,31
8326,74
8327,77
8328,37
8329,92
8330,07
8331,97
8332,75
8333,78
8334,96
8335,18
8336,54
8337,83
8338,78
8339,19
8340,48
8341,64
8342,06
8343,32
8344,47
8345,91
8346,85
8347,14
8348,87
8349,86
8350,74
8351,21
8352,21
8353,65
8354,00
8355,64
8356,03
8357,16
8358,72
8359,82
8360,83
8361,88
8362,85
8363,29
8364,79
8365,55
8366,45
8367,16
8368,86
8369,21
8370,62
8371,18
8372,87
8373,08
8374,27
8375,08
8376,37
8377,52
8378,01
8379,80
8380,37
8381,49
8382,06
8383,17
8384,51
8385,64
8386,80
8387,42
8388,54
8389,77
8390,25
8391,35
8392,66
8393,60
8394,18
8395,68
8396,50
8397,72
8398,74
8399,61
8400,69
8401,88
8402,20
8403,06
8404,65
8405,21
8406,65
8407,32
8408,21
8409,92
8410,68
8411,37
8412,53
8413,22
8414,35
8415,48
8416,96
8417,30
8418,12
8419,94
8420,54
8421,66
8422,02
8423,56
8424,29
8425,35
8426,00
8427,05
8428,28
8429,48
8430,15
8431,14
8432,01
8433,73
8434,94
8435,79
8436,67
8437,37
8438,52
8439,46
8440,86
8441,05
8442,59
8443,14
8444,62
8445,32
8446,05
8447,00
8448,99
8449,27
8450,23
8451,76
8452,90
8453,67
8454,08
8455,81
8456,66
8457,11
8458,10
8459,41
8460,07
8461,46
8462,76
8463,59
8464,70
8465,21
8466,42
8467,11
8468,01
8469,55
8470,56
8471,92
8472,59
8473,25
8474,46
8475,47
8476,89
8477,73
8478,49
8479,03
8480,12
8481,05
8482,11
8483,06
8484,62
8485,19
8486,68
8487,55
8488,85
8489,79
8490,75
8491,18
8492,03
8493,19
8494,91
8495,41
8496,84
8497,19
8498,38
8499,08
8500,83
8501,76
8502,09
8503,86
8504,01
8505,98
8506,81
8507,32
8508,89
8509,28
8510,80
8511,27
8512,23
8513,85
8514,67
8515,57
8516,87
8517,56
8518,34
8519,41
8520,90
8521,06
8522,84
8523,50
8524,51
8525,77
8526,74
8527,52
8528,87
8529,69
8530,04
8531,02
8532,74
8533,11
8534,12
8535,20
8536,31
8537,29
8538,78
8539,48
8540,45
8541,63
8542,31
8543,12
8544,93
8545,60
8546,38
8547,37
8548,20
8549,14
8550,70
8551,32
8552,93
8553,47
8554,67
8555,46
8556,46
8557,91
8558,38
8559,52
8560,52
8561,14
8562,95
8563,99
8564,12
8565,36
8566,35
8567,04
8568,66
8569,63
8570,69
8571,82
8572,59
8573,48
8574,48
8575,71
8576,61
8577,61
8578,50
8579,36
8580,78
8581,54
8582,50
8583,63
8584,47
8585,96
8586,02
8587,57
8588,97
8589,44
8590,85
8591,49
8592,22
8593,46
